"","logFC","AveExpr","t","P.Value","adj.P.Val","B","change"
"Gm20581",0.108229177174829,4.31047183393203,0.748533169462317,0.480295071287998,0.905102272500594,-5.14956456683223,"NOT"
"AU018829",0.185051602707706,6.30260989988548,0.748452999724606,0.480340227114965,0.905115149210119,-5.14961456091357,"NOT"
"Gm16596",-0.158465904449192,4.91702210292026,-0.748350628800727,0.48039789200557,0.905115149210119,-5.1496783934338,"NOT"
"Olfr1270",-0.372966901840122,1.91576016120354,-0.748261600952403,0.480448044641651,0.905115149210119,-5.14973390026081,"NOT"
"Srcin1",0.165541023663049,6.0752267784843,0.748260265643643,0.480448796896823,0.905115149210119,-5.14973473275469,"NOT"
"Hspb1",-0.284665673102157,7.13868164201924,-0.748108257216614,0.480534437085336,0.905151829946043,-5.14982949406951,"NOT"
"Rbm28",-0.107206119227816,7.34313466387362,-0.748071839285788,0.480554956158185,0.905151829946043,-5.14985219452199,"NOT"
"Chrna4",0.196058181040532,6.88154994197739,0.747956414056698,0.480619994492952,0.905151829946043,-5.14992413683477,"NOT"
"Gm14322",0.218278928262798,6.06836455695605,0.747926669557373,0.48063675551042,0.905151829946043,-5.14994267455297,"NOT"
"Fxyd4",0.197052104206947,5.23770563115049,0.747899810876697,0.48065189071018,0.905151829946043,-5.14995941322561,"NOT"
"Fxyd1",-0.0849550350213821,11.1773905130263,-0.747651717267705,0.480791709806597,0.905326290540376,-5.15011400537381,"NOT"
"2410022M11Rik",0.133407248442029,6.50563452877416,0.747605081073081,0.480817995828033,0.905326290540376,-5.15014306070441,"NOT"
"Hbb-b1",0.245868387808486,8.4947616722886,0.747438758602316,0.48091174974188,0.905377348654715,-5.15024667118123,"NOT"
"Mir2136",-0.347843395314086,2.02680329019722,-0.747419665386662,0.480922513143125,0.905377348654715,-5.15025856409601,"NOT"
"Acat1",-0.124557385417564,11.7054515467552,-0.747320370808404,0.480978491017286,0.905377348654715,-5.15032040943514,"NOT"
"2700033N17Rik",-0.101352486330693,5.38853272141574,-0.747210332469949,0.481040530901921,0.905377348654715,-5.15038893873893,"NOT"
"Fam58b",0.107356189866,7.45700661694094,0.747210307460577,0.481040545002882,0.905377348654715,-5.15038895431326,"NOT"
"9030204H09Rik",-0.105715218637541,4.13484161548691,-0.747091558654635,0.481107501952218,0.905377348654715,-5.15046289914287,"NOT"
"1600014C23Rik",0.200156538170646,4.7055827665153,0.747021967094345,0.481146744341814,0.905377348654715,-5.15050622936357,"NOT"
"Rcor1",0.0845555104138729,9.03965925699005,0.747019148752511,0.481148333638651,0.905377348654715,-5.15050798409634,"NOT"
"Smad3",-0.144067843266969,7.74960736391207,-0.746970590602833,0.481175716721228,0.905377348654715,-5.15053821613119,"NOT"
"Car5a",-0.132846218368838,10.0772819135055,-0.746703270181263,0.481326483890318,0.905589669896643,-5.15070461990508,"NOT"
"Cyp4f14",-0.103089050211235,11.7440355227065,-0.746572951417238,0.481399994514198,0.905589669896643,-5.15078572432656,"NOT"
"Fbxo48",-0.227120844071263,5.14296108663762,-0.746391317199542,0.481502464001315,0.905589669896643,-5.15089874604413,"NOT"
"Tlr8",0.542689603002256,6.62840152889613,0.7463078970819,0.481549530657468,0.905589669896643,-5.15095064668248,"NOT"
"Gm19618",-0.100825217584149,4.79829920006973,-0.74627295938141,0.481569243862906,0.905589669896643,-5.15097238211963,"NOT"
"Olfr911-ps1",0.424179788798816,0.670558100638571,0.746259127624191,0.481577048427627,0.905589669896643,-5.15098098690311,"NOT"
"Mir466b-2",0.161668439045157,3.67055675676972,0.746248808691839,0.481582870937764,0.905589669896643,-5.15098740626224,"NOT"
"Spag11b",0.20123512609843,3.95123459916666,0.746152699491823,0.481637103331902,0.905589669896643,-5.15104719189525,"NOT"
"Gm12253",0.271380432596067,4.76987616477028,0.746067443867098,0.481685214741855,0.905589669896643,-5.15110022074864,"NOT"
"Tnfrsf18",0.130253864602305,5.51867157513234,0.746057605383983,0.48169076699886,0.905589669896643,-5.15110633995308,"NOT"
"3110007F17Rik",0.136312703909566,5.071320702264,0.746054137355639,0.481692724158924,0.905589669896643,-5.1511084969341,"NOT"
"Foxk2",-0.162846004149177,7.56505323366278,-0.745981644402501,0.4817336363347,0.905597508560854,-5.15115358292313,"NOT"
"Zdhhc3",0.113356528326355,8.94083542693862,0.745812276611176,0.481829230028742,0.905613196438306,-5.15125890506992,"NOT"
"Bsdc1",-0.123690618417932,8.86669493997512,-0.745781935652606,0.481846356271398,0.905613196438306,-5.15127777069323,"NOT"
"Gm19447",-0.102948494211635,8.17048282655562,-0.745771562570427,0.481852211550775,0.905613196438306,-5.15128422040183,"NOT"
"Mctp1",0.140934851596699,5.5611761003366,0.745421615694383,0.482049773786767,0.905915423143153,-5.15150176561715,"NOT"
"Olfr678",-0.204689803002471,3.56065849776907,-0.74520469227309,0.482172265240192,0.90601521669729,-5.15163657505583,"NOT"
"Grem1",0.126346459494878,5.11850510094494,0.745197380148471,0.482176394588321,0.90601521669729,-5.15164111870287,"NOT"
"Atp13a2",0.248708161268743,7.61929387341313,0.745035887663055,0.482267599718005,0.90602814245009,-5.151741458571,"NOT"
"Mospd4",0.119052792160739,5.80311964364697,0.744795388735491,0.482403446457429,0.90602814245009,-5.15189085477296,"NOT"
"1700020A23Rik",0.120351266160469,5.18155841691345,0.744685886582135,0.482465307738549,0.90602814245009,-5.15195886379169,"NOT"
"Olfr1257",0.18548498017962,3.11825356637464,0.744557098373482,0.482538071193944,0.90602814245009,-5.15203884053647,"NOT"
"Uba3",-0.100238621434737,9.75205668220518,-0.744546065493606,0.482544304954757,0.90602814245009,-5.15204569137154,"NOT"
"Secisbp2l",-0.107766069583572,9.38478067794785,-0.744486046971179,0.482578217372706,0.90602814245009,-5.15208295826154,"NOT"
"Adap2",0.0888298597507884,10.3075051787357,0.744150885918365,0.482767623887496,0.90602814245009,-5.1522910228157,"NOT"
"Sema4g",-0.103415782163299,10.2747816418879,-0.744116801666294,0.482786888424521,0.90602814245009,-5.15231217772264,"NOT"
"Klre1",0.220254247920866,4.25796775216632,0.744103671062812,0.482794310025581,0.90602814245009,-5.15232032722114,"NOT"
"Mrps25",-0.10255553971618,7.1668641731757,-0.74402576890272,0.482838343003444,0.90602814245009,-5.15236867474011,"NOT"
"Idnk",-0.157775819920683,10.3509827841153,-0.743942195387721,0.482885584643057,0.90602814245009,-5.15242053745052,"NOT"
"Gramd1c",0.111763491368178,8.75686499721232,0.743851808592235,0.482936681144113,0.90602814245009,-5.15247662292826,"NOT"
"Gm12597",0.141405514720899,6.11253190692843,0.743802711918703,0.48296443748391,0.90602814245009,-5.15250708535776,"NOT"
"Sult6b1",-0.136559881549903,4.43100420254193,-0.743729374615349,0.48300590004165,0.90602814245009,-5.15255258505073,"NOT"
"Gtf2f2",-0.110851607568638,7.31422735783916,-0.74360481698551,0.483076326438411,0.90602814245009,-5.15262985436915,"NOT"
"Slc44a5",0.188664073155994,5.55259067481733,0.74360287696506,0.483077423404395,0.90602814245009,-5.15263105777785,"NOT"
"1700020L24Rik",0.203148549881941,5.18025673741528,0.74349061028879,0.483140906387359,0.90602814245009,-5.15270069327738,"NOT"
"Cacng2",0.092925877897593,5.85257011748927,0.743468972068659,0.483153142711771,0.90602814245009,-5.15271411380829,"NOT"
"Gm20005",0.173155594453083,4.27865368601176,0.743465562256339,0.483155070965694,0.90602814245009,-5.15271622862491,"NOT"
"Slc7a9",0.11573814441225,4.19615482687719,0.743312654342794,0.483241545960143,0.90602814245009,-5.15281105632661,"NOT"
"1700021F05Rik",-0.0918176424219546,8.33381461703299,-0.743207476010916,0.483301034205037,0.90602814245009,-5.152876274778,"NOT"
"Itpripl2",-0.21823544987673,6.05776086243212,-0.743160821392032,0.483327423365887,0.90602814245009,-5.15290520174641,"NOT"
"Urgcp",-0.0922741120849455,8.37427418977961,-0.74305949786065,0.483384738147905,0.90602814245009,-5.15296801966922,"NOT"
"4931423N10Rik",-0.146655801643051,4.73995202176714,-0.743020064863489,0.483407045101657,0.90602814245009,-5.15299246521426,"NOT"
"Pde6d",0.126672173138019,8.81194857069778,0.743017378449265,0.483408564811529,0.90602814245009,-5.15299413055438,"NOT"
"D3Ertd254e",0.12368323729869,7.19758828283982,0.742915999938866,0.483465917194349,0.90602814245009,-5.1530569727335,"NOT"
"4930564G21Rik",0.131218008962905,5.36935979756941,0.742559015332184,0.483667908966188,0.90602814245009,-5.15327820388386,"NOT"
"4931414P19Rik",0.11295929164921,6.19655837762276,0.742555246359097,0.483670041859324,0.90602814245009,-5.15328053913915,"NOT"
"Uchl4",-0.125977099586537,6.1859113788592,-0.742373083598876,0.483773136844726,0.90602814245009,-5.15339339571505,"NOT"
"Ntrk2",0.81106256794224,7.07843689913214,0.742312524753018,0.483807413398374,0.90602814245009,-5.1534309091934,"NOT"
"Cd180",0.592023822772811,6.48429774017263,0.742289283376212,0.483820568547571,0.90602814245009,-5.15344530552139,"NOT"
"Kifc5b",0.283044079392135,4.98321861820592,0.742287019757713,0.483821849820154,0.90602814245009,-5.15344670764748,"NOT"
"1110067D22Rik",0.122047625027002,8.03931177271492,0.742264849647184,0.483834398855588,0.90602814245009,-5.15346044003026,"NOT"
"Otx1",0.181132924033014,8.26835277975457,0.742167321043082,0.48388960596582,0.90602814245009,-5.15352084625202,"NOT"
"Prc1",0.345361786583467,5.47262808542287,0.742119674235465,0.483916578496721,0.90602814245009,-5.15355035488222,"NOT"
"Fjx1",0.279558789328723,5.33527540742142,0.742052796710282,0.483954439116103,0.90602814245009,-5.15359177089419,"NOT"
"Trps1",0.331815981608107,5.57822686610539,0.741924791968668,0.484026910570661,0.90602814245009,-5.15367103342225,"NOT"
"Dpy30",-0.0973926460416195,8.1562886503567,-0.741912336173945,0.48403396296249,0.90602814245009,-5.15367874565248,"NOT"
"Slxl1",-0.354612102358202,2.36244702298763,-0.741910632679735,0.484034927475476,0.90602814245009,-5.15367980039353,"NOT"
"Mrc1",0.167895456113358,9.37059378952113,0.741898582261695,0.484041750420748,0.90602814245009,-5.1536872615137,"NOT"
"Casd1",-0.0946345722978794,9.2770594122188,-0.741851887701809,0.484068189487856,0.90602814245009,-5.15371617192509,"NOT"
"Aimp1",-0.0872365497582406,7.56657994132195,-0.741840139444229,0.484074841657481,0.90602814245009,-5.15372344549436,"NOT"
"Txndc12",-0.0986959462373136,9.19499918742892,-0.741817492017147,0.484087665394953,0.90602814245009,-5.15373746668287,"NOT"
"4931406P16Rik",-0.115079135925081,8.06210132773529,-0.741795768786695,0.484099966036434,0.90602814245009,-5.15375091536844,"NOT"
"D930030I03Rik",0.101402815809147,4.68788426140904,0.741749564475414,0.484126129635818,0.90602814245009,-5.153779519042,"NOT"
"Gm15363",-0.207224983651523,3.72436689499398,-0.74159291841246,0.484214838950971,0.90602814245009,-5.15387648307157,"NOT"
"Mir697",-0.171258082164923,5.2356143500975,-0.741581166544341,0.484221494524704,0.90602814245009,-5.15388375681721,"NOT"
"Rbck1",-0.0957483571985414,8.82831542754336,-0.741523162024263,0.48425434581081,0.90602814245009,-5.15391965698503,"NOT"
"LOC100862381",-0.201180380514863,3.84607639503604,-0.741508710370507,0.48426253084499,0.90602814245009,-5.15392860105087,"NOT"
"Scyl2",-0.112365849569231,9.18429312114356,-0.741295999507233,0.484383015441055,0.90602814245009,-5.15406023053266,"NOT"
"Cse1l",-0.097363469990146,10.0147877714494,-0.741240117712594,0.484414671598474,0.90602814245009,-5.15409480615908,"NOT"
"Olfr749",0.26692919120608,5.02133445402255,0.741237050918478,0.484416408929466,0.90602814245009,-5.15409670360904,"NOT"
"2310002L09Rik",-0.174254875554063,3.66037465795688,-0.741236977166368,0.484416450709899,0.90602814245009,-5.15409674923998,"NOT"
"Gm19797",-0.208078959375571,4.54309909563058,-0.741167183981637,0.484455989507914,0.90602814245009,-5.1541399291152,"NOT"
"Efcab9",0.130352034897409,4.93908239544321,0.741118122155271,0.484483785008987,0.90602814245009,-5.15417028087254,"NOT"
"Ddx41",-0.10629026066005,8.63953254672834,-0.741116957482382,0.484484444856162,0.90602814245009,-5.15417100136952,"NOT"
"2900092E17Rik",-0.101553411838147,8.41629663003322,-0.741111282151691,0.484487660231961,0.90602814245009,-5.15417451226373,"NOT"
"Fars2",-0.108195113118093,8.18829058603191,-0.74108950831916,0.484499996396244,0.90602814245009,-5.15418798187084,"NOT"
"Mir1192",0.0989686504516483,5.54855514283629,0.740957009107804,0.484575069603474,0.90602814245009,-5.15426994087712,"NOT"
"Cmtm7",0.37581628411684,6.61931235751444,0.740941932151391,0.484583612607638,0.90602814245009,-5.15427926615964,"NOT"
"Pik3cg",0.467901591943846,6.26504197335461,0.740907705643015,0.484603006633693,0.90602814245009,-5.15430043510377,"NOT"
"Slco3a1",0.293199705838688,6.37935522798157,0.740906525156475,0.48460367555107,0.90602814245009,-5.15430116521533,"NOT"
"Lemd2",-0.100086531467554,8.53245352225376,-0.740828919461506,0.484647651833782,0.90602814245009,-5.15434916099476,"NOT"
"Ppm1d",-0.115878093164554,8.12382047195126,-0.740728134642799,0.484704766885392,0.90602814245009,-5.15441148597738,"NOT"
"Mir654",0.143665205383605,5.07230079561703,0.740725288759089,0.484706379721876,0.90602814245009,-5.15441324576216,"NOT"
"Fam59b",0.203372883786506,5.05071310476531,0.740686951423478,0.484728106841913,0.90602814245009,-5.1544369515581,"NOT"
"Sec16b",-0.0908641012467903,9.37875751305686,-0.740615174174501,0.484768787305061,0.90602814245009,-5.15448133216518,"NOT"
"BC049715",0.0917490690847051,5.21886337822565,0.740607221353324,0.484773294786424,0.90602814245009,-5.15448624926116,"NOT"
"Aqp9",-0.133987022341902,10.6995365398422,-0.740524153164652,0.484820377668228,0.90602814245009,-5.15453760636921,"NOT"
"Rnf39",-0.149991718544783,8.25818048887181,-0.740475573135453,0.484847914158892,0.90602814245009,-5.1545676389239,"NOT"
"Gm10876",0.146170722386862,4.45320372993384,0.740386657229881,0.48489831685854,0.90602814245009,-5.15462260329346,"NOT"
"Gm7138",0.113294146786847,8.22638830265089,0.74037504924141,0.484904897201165,0.90602814245009,-5.15462977850726,"NOT"
"Gtsf1",0.161837158894695,4.2467656421342,0.740362720329808,0.484911886286969,0.90602814245009,-5.15463739924334,"NOT"
"Obp1b",-0.854010481875022,1.51867776123912,-0.740246348371993,0.484977859249864,0.90602814245009,-5.15470932590403,"NOT"
"1200007C13Rik",-0.176667051334296,4.62567828070904,-0.740219778051277,0.484992923200838,0.90602814245009,-5.15472574708304,"NOT"
"Ttn",-0.204229427564052,5.15589493169925,-0.740160333450068,0.485026626252484,0.90602814245009,-5.1547624837274,"NOT"
"Ogg1",-0.108127252279097,7.81063158715132,-0.740128937905045,0.485044427087304,0.90602814245009,-5.15478188514527,"NOT"
"Chmp2b",0.143255639457232,9.52273998556208,0.740090656527872,0.485066132688145,0.90602814245009,-5.15480554087824,"NOT"
"Neurl2",-0.111670685902365,5.72242184000329,-0.74005327663202,0.485087327779096,0.90602814245009,-5.15482863858857,"NOT"
"Ankfy1",0.153671076685484,9.5558255504826,0.739952940307949,0.485144223411932,0.906065747854353,-5.15489063352799,"NOT"
"Dnajb6",-0.0901114159663603,9.16730749542969,-0.739878764094662,0.485186287864659,0.906075650628902,-5.1549364604993,"NOT"
"Trp53rk",0.180568074606558,5.95327107546621,0.739789709063566,0.485236793164098,0.906101313820405,-5.1549914748612,"NOT"
"Ccl5",0.725206380620667,8.36039458894866,0.739451524499598,0.485428618205574,0.906155060494438,-5.15520034175827,"NOT"
"Zyg11b",-0.118005745688,9.38785701362285,-0.7394203260988,0.485446317134255,0.906155060494438,-5.15521960636439,"NOT"
"Mir1904",0.365557654437453,3.25194782013761,0.739379438595276,0.485469513372376,0.906155060494438,-5.15524485286629,"NOT"
"4933430I17Rik",0.105832350032664,4.88097756445289,0.739348231763293,0.485487218088391,0.906155060494438,-5.15526412115357,"NOT"
"Ankrd11",-0.110398504844788,8.57408146748299,-0.739272496529402,0.485530187115944,0.906155060494438,-5.1553108802278,"NOT"
"Rprm",0.127964378123154,5.92974679253188,0.739215191740988,0.485562701175496,0.906155060494438,-5.1553462577265,"NOT"
"Cltc",0.0974334219560156,10.6706659198022,0.739177532510377,0.485584069375979,0.906155060494438,-5.15536950569492,"NOT"
"Letm2",-0.106481466960618,6.11814570284629,-0.739077679815963,0.485640729795432,0.906155060494438,-5.15543114256198,"NOT"
"1700129C05Rik",0.112174767839243,4.41166923900256,0.739035684299145,0.485664561063744,0.906155060494438,-5.15545706344921,"NOT"
"Olfr1167",0.176273991660383,4.85824486202229,0.73897252246537,0.485700405100752,0.906155060494438,-5.15549604656756,"NOT"
"Fam63a",-0.101613027650858,9.49292333907318,-0.738947181956215,0.485714786218382,0.906155060494438,-5.15551168582281,"NOT"
"Tmem200c",0.119606759847851,7.09709398900193,0.738764397668546,0.48581852752284,0.906155060494438,-5.15562448084373,"NOT"
"Gm17757",0.69566023733587,9.04077087859559,0.738760582865127,0.485820692816828,0.906155060494438,-5.15562683469327,"NOT"
"Sv2c",0.156791392267273,4.62976475411888,0.738668125152645,0.485873174081104,0.906155060494438,-5.15568388089053,"NOT"
"Slain1",-0.169303872330449,6.18704161024086,-0.738512720820405,0.485961393985314,0.906155060494438,-5.15577975194478,"NOT"
"Slc30a7",0.115579213781302,8.41835190050961,0.738505430061835,0.48596553306655,0.906155060494438,-5.15578424931097,"NOT"
"Mir341",0.283827400958764,6.50596887944752,0.738483974259235,0.485977714009381,0.906155060494438,-5.15579748429536,"NOT"
"D2Wsu81e",0.100826658377634,7.85493666427379,0.738380541400385,0.486036438057446,0.906155060494438,-5.15586128234039,"NOT"
"Krtap14",0.192973133778891,4.38967220921716,0.738286447460422,0.48608986407752,0.906155060494438,-5.15591931377607,"NOT"
"Gabrr3",0.222436253708783,3.74588373371811,0.738250512111391,0.486110269013037,0.906155060494438,-5.15594147493483,"NOT"
"Abi3",0.348322018611435,7.62305119368697,0.738221911383719,0.486126509590034,0.906155060494438,-5.15595911224131,"NOT"
"Gtpbp2",-0.198637317187217,8.08168810247943,-0.737992491239087,0.486256796248947,0.906155060494438,-5.15610056944575,"NOT"
"Slc22a5",-0.194044207920522,8.01749746802638,-0.737989353416011,0.486258578367233,0.906155060494438,-5.15610250393531,"NOT"
"Tfr2",-0.0974670426132196,11.0068243595239,-0.737967667000404,0.486270895229511,0.906155060494438,-5.15611587357738,"NOT"
"Cdadc1",-0.0922708573085433,8.74722007540944,-0.737753376158419,0.48639261361218,0.906155060494438,-5.15624796639331,"NOT"
"1700065D16Rik",-0.265126229396171,3.12889995554321,-0.737666222033882,0.486442123497403,0.906155060494438,-5.15630168088202,"NOT"
"Lmf1",-0.106048650214557,9.53675151800606,-0.737650352683366,0.486451138808062,0.906155060494438,-5.15631146086306,"NOT"
"Ldoc1",0.148212068950381,5.27985146619827,0.737609429380573,0.486474387681086,0.906155060494438,-5.15633668033287,"NOT"
"Gm19866",-0.143577775648989,3.48664241346907,-0.73759731411879,0.486481270606691,0.906155060494438,-5.15634414628825,"NOT"
"Rbm39",-0.0951891096062862,10.6426966115196,-0.737593048480317,0.486483694017892,0.906155060494438,-5.15634677493795,"NOT"
"Anp32b",-0.10895689732852,9.15713973896639,-0.737493766312104,0.486540100884479,0.906155060494438,-5.15640795292023,"NOT"
"Tmem168",-0.11506827509807,7.57776795786803,-0.737487155644566,0.486543856871591,0.906155060494438,-5.15641202619659,"NOT"
"Gpr153",0.120152920049726,5.68260395772536,0.737421162143946,0.486581353508874,0.906155060494438,-5.15645268759903,"NOT"
"LOC382693",0.158624554840698,6.6617176057413,0.737392149723738,0.486597838598467,0.906155060494438,-5.15647056244926,"NOT"
"Sox5",-0.100292252502681,7.65794764527341,-0.737341361854085,0.486626697576867,0.906155060494438,-5.15650185200169,"NOT"
"Rgs10",0.351990510222407,6.38832207427014,0.737305353470604,0.486647159166854,0.906155060494438,-5.1565240351001,"NOT"
"E130309D14Rik",0.126649013453401,4.82584287465269,0.737295688478485,0.4866526513504,0.906155060494438,-5.15652998910453,"NOT"
"D730002M21Rik",0.129312131075257,3.94340851733957,0.737245305817332,0.486681282242261,0.906155060494438,-5.15656102572159,"NOT"
"Olfr958",-0.216714583385187,4.78187558069499,-0.737213383132025,0.486699423492732,0.906155060494438,-5.15658068977246,"NOT"
"Rmi1",-0.12221147286121,7.3672290675542,-0.737006397074167,0.486817062029557,0.906305621862867,-5.15670817429597,"NOT"
"Vmn1r55",0.282399214117122,3.49645194489229,0.736913440120127,0.48686989943921,0.90630765802001,-5.15676541782832,"NOT"
"4930453N24Rik",-0.11438692122193,8.08965114619016,-0.736875090473712,0.486891698780499,0.90630765802001,-5.1567890320944,"NOT"
"Rrn3",-0.10950475008249,8.28000052956637,-0.736602079115192,0.487046907375411,0.906378811316337,-5.15695711331965,"NOT"
"Hist1h1b",0.481829720442402,4.57136897307875,0.736598501701198,0.487048941377367,0.906378811316337,-5.15695931544181,"NOT"
"Nolc1",-0.142861559990864,9.30984444740721,-0.736586292989558,0.487055882899131,0.906378811316337,-5.15696683060225,"NOT"
"Arhgap22",0.123996335926432,6.09445124788588,0.736549114752926,0.487077021782971,0.906378811316337,-5.15698971530999,"NOT"
"Dscam",0.131433635096145,4.96137939396929,0.736360909604254,0.487184041339974,0.906460148037071,-5.15710554877607,"NOT"
"Ufsp2",0.0882086596102898,9.18380743119135,0.736342793409459,0.487194343629817,0.906460148037071,-5.15711669736912,"NOT"
"D14Abb1e",0.122001374853893,8.94732220010799,0.736218820474832,0.487264848295406,0.906460148037071,-5.15719298355237,"NOT"
"Ndufa3",-0.088141779497164,10.5582061908595,-0.736130542605542,0.487315056992691,0.906460148037071,-5.15724729857153,"NOT"
"Lclat1",-0.0880142045842902,9.743793737809,-0.736009071607425,0.48738415021007,0.906460148037071,-5.15732202777859,"NOT"
"Cd2",0.277431497231454,5.52725243506198,0.736004986658986,0.487386473860358,0.906460148037071,-5.15732454067292,"NOT"
"Gm221",-0.146476612825676,5.19718855048703,-0.735903009359588,0.487444484245145,0.906460148037071,-5.15738726928831,"NOT"
"Zfp936",-0.167107778999069,4.33375885968987,-0.735900791301696,0.487445746051905,0.906460148037071,-5.15738863358889,"NOT"
"Olfr159",0.28561474313886,4.58866112831813,0.735890271603301,0.487451730518251,0.906460148037071,-5.1573951040826,"NOT"
"Zcchc13",0.195227991968498,4.5928625228088,0.73565933908557,0.487583116284837,0.906586818299569,-5.15753712792613,"NOT"
"4921533I20Rik",0.304022310723122,3.53262784845511,0.735491450354767,0.487678649112179,0.906586818299569,-5.15764035698159,"NOT"
"Zfp60",0.119410184779075,6.15145441549747,0.735345682613175,0.487761604742104,0.906586818299569,-5.15772996904809,"NOT"
"Hhip",-0.273636328814977,6.70540727918433,-0.735274697454,0.487802005439912,0.906586818299569,-5.1577736025983,"NOT"
"Atad1",-0.092849425802763,9.99585517206591,-0.735190402613836,0.487849984165128,0.906586818299569,-5.15782541296508,"NOT"
"1700019E08Rik",-0.0878344642303852,3.44584916492,-0.735187828096528,0.487851449572262,0.906586818299569,-5.15782699527159,"NOT"
"Stab2",0.12826204404135,9.5623810735878,0.73511934240279,0.487890432497775,0.906586818299569,-5.15786908514092,"NOT"
"Zfp229",-0.101581568132969,6.53394951687478,-0.735054809633065,0.487927167281856,0.906586818299569,-5.15790874270631,"NOT"
"Gm7616",0.130016104266905,4.3270319080454,0.734872273192699,0.488031084800614,0.906586818299569,-5.15802090216891,"NOT"
"Gnai1",-0.221517255407142,6.00841336876126,-0.734824960550435,0.48805802218767,0.906586818299569,-5.1580499697085,"NOT"
"Mir449c",0.181887803322271,5.15302295505654,0.7347118738461,0.488122411987484,0.906586818299569,-5.15811944078648,"NOT"
"Slc10a3",0.181191472330139,6.72909009284191,0.734710451946346,0.488123221631235,0.906586818299569,-5.15812031422819,"NOT"
"Olfr1037",0.145608888349803,2.94504991900233,0.734652516368755,0.488156211487078,0.906586818299569,-5.15815590160739,"NOT"
"Ugcg",-0.195453070211888,8.12527478888701,-0.73459729346207,0.488187658077868,0.906586818299569,-5.15818982058099,"NOT"
"Ampd3",0.221843516285166,5.85230453320134,0.734593455479135,0.488189843661266,0.906586818299569,-5.15819217786694,"NOT"
"Cyp46a1",-0.48917988167907,6.59148236957561,-0.734591421962016,0.48819100167357,0.906586818299569,-5.15819342684742,"NOT"
"Satb2",-0.103540639715858,6.37378511676425,-0.734576428810079,0.488199539772382,0.906586818299569,-5.15820263551214,"NOT"
"Dgkh",0.134118535740405,6.10881748566878,0.734555205741581,0.488211625771673,0.906586818299569,-5.15821567027636,"NOT"
"Gm7337",-0.149145886665238,5.48062131548995,-0.734542745028671,0.488218721925191,0.906586818299569,-5.15822332324245,"NOT"
"Sel1l2",-0.178263936391618,5.22983250187168,-0.734353263631472,0.488326636723359,0.906718895232832,-5.15833968355408,"NOT"
"Ptk2",-0.100004424892836,8.18356300695521,-0.734214783283999,0.488405515158279,0.90674084276395,-5.15842470872082,"NOT"
"Ckap4",0.220136532088135,6.30683367504992,0.734203337473501,0.48841203507665,0.90674084276395,-5.15843173571833,"NOT"
"Krt14",-0.139201972169385,5.23125251921623,-0.734135817776053,0.488450497753579,0.906743949546771,-5.15847318669041,"NOT"
"Gm16630",-0.199357010598842,6.27649819643305,-0.734013388325001,0.488520245018549,0.906760207635566,-5.15854833935552,"NOT"
"Parp11",0.254093465886046,7.14326708480224,0.733953244480408,0.488554511023285,0.906760207635566,-5.15858525459508,"NOT"
"Ttc25",0.167460442044432,5.59455142602815,0.733926716546015,0.488569625406756,0.906760207635566,-5.15860153619426,"NOT"
"Krt73",0.18810171444895,5.48386255225225,0.733677064743535,0.488711880753822,0.906955931401209,-5.15875473725801,"NOT"
"Scrn2",-0.0940202071362304,7.84631281206354,-0.733563392609654,0.488776662042536,0.907007859461105,-5.15882447911622,"NOT"
"LOC100861621",0.207911584546916,5.00006202263355,0.733436870737352,0.488848773113924,0.90704624380364,-5.15890209439105,"NOT"
"Prr12",-0.117411129725531,6.96495733221374,-0.73339796312381,0.488870949920378,0.90704624380364,-5.15892596020713,"NOT"
"Zswim1",0.111057286144163,6.57118316939736,0.732967939535362,0.489116102381327,0.907383190247884,-5.15918966671799,"NOT"
"Tppp2",0.121606369495485,5.39258618340597,0.732843901413284,0.489186830669171,0.907383190247884,-5.15926570810632,"NOT"
"Tm2d3",-0.0868891324693433,8.91358730075208,-0.732824879316112,0.489197677943419,0.907383190247884,-5.15927736864763,"NOT"
"Gm6878",-0.178977142692174,5.36034035207285,-0.732821132334454,0.489199814663605,0.907383190247884,-5.15927966551748,"NOT"
"Msx3",-0.107793065379649,6.47414484074665,-0.732721504304194,0.489256629944717,0.907420284313901,-5.15934073319467,"NOT"
"Sdhaf2",-0.106090494666448,8.51627669673337,-0.732613565830513,0.489318189444737,0.907466171199732,-5.15940688717843,"NOT"
"Adck5",-0.210825235131452,8.27699430770617,-0.732484723015441,0.489391677907089,0.907534172400574,-5.15948584274236,"NOT"
"LOC100862248",0.0950185406739079,5.96227997076188,0.732297757632481,0.489498331058462,0.907587497212559,-5.15960039599708,"NOT"
"Olfr325",-0.186431926874595,4.28360305832153,-0.732218552558207,0.489543517756465,0.907587497212559,-5.15964891757393,"NOT"
"Speer2",-0.110728895519977,4.4395582687892,-0.73203752026204,0.489646807633517,0.907587497212559,-5.15975980314775,"NOT"
"Vmn2r35",0.240797840144491,5.45550039698319,0.731952681478124,0.489695218313495,0.907587497212559,-5.15981176075388,"NOT"
"Ptges3l",-0.0953330465855897,7.01670186865538,-0.731949872124302,0.489696821440895,0.907587497212559,-5.1598134811955,"NOT"
"Ubap2",-0.105588462102018,8.88803196991176,-0.731940241816362,0.489702316898716,0.907587497212559,-5.15981937873239,"NOT"
