"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"FGFR4",1.18798673469388,6.26746071428571,10.4501182526549,1.31039904889801e-20,7.11222545287832e-20,35.7383861467954
"MPHOSPH9",0.633253061224489,3.41505102040816,10.4498514982315,1.31276983727935e-20,7.1231630959418e-20,35.7365898839577
"CASP10",-0.754603061224486,4.70148826530612,-10.4496891680014,1.31421464317e-20,7.12817548104773e-20,35.7354967959484
"ZADH2",-0.691497959183674,6.55885306122449,-10.4496677665896,1.31440524269906e-20,7.12817548104773e-20,35.7353526849705
"CA9",1.65816530612245,3.35723571428571,10.4456510348922,1.35066998480228e-20,7.32221568279421e-20,35.7083066472628
"MUC2",-3.10919081632654,7.0739556122449,-10.4456241057069,1.3509164460444e-20,7.32221568279421e-20,35.7081253337477
"POLR3F",0.689652040816327,5.17392704081633,10.4455433848293,1.35165548797319e-20,7.32423975941763e-20,35.7075818429417
"MFSD7",-0.567942857142859,4.66998775510204,-10.443041235174,1.37476481088408e-20,7.44744820347236e-20,35.6907355498651
"DRAP1",0.563344897959184,7.33492653061225,10.4426753813819,1.3781765814778e-20,7.4639122618937e-20,35.6882724519102
"ZNF680",0.596456122448978,3.45183010204082,10.4411566650306,1.39242979046578e-20,7.53906648443268e-20,35.6780480091291
"VLDLR",-1.52519795918367,4.93492551020408,-10.4403172761242,1.40037039788386e-20,7.58001085674341e-20,35.6723971789314
"GPR120",-1.96940714285715,6.33104948979592,-10.4393577458454,1.40950281255773e-20,7.62738245380036e-20,35.6659377061739
"TPST2",0.708684693877555,6.1225362244898,10.438601724265,1.41674008421155e-20,7.66447585930599e-20,35.6608483549372
"GSTM5",-0.374773469387754,2.48135408163265,-10.4360107597422,1.44182495148661e-20,7.79807755214128e-20,35.6434074154935
"LPCAT3",-0.712922448979588,8.66743775510204,-10.427438845505,1.52801144296521e-20,8.26198467933119e-20,35.5857148300776
"GSTM4",-0.868758163265307,5.35398010204082,-10.4273758036795,1.52866394283253e-20,8.26328245190609e-20,35.5852905822189
"ISG20",-1.49,7.56622857142857,-10.4266876988078,1.53580408817828e-20,8.29963941151213e-20,35.5806599419676
"PEX10",0.494768367346937,6.71946173469388,10.4253334428762,1.54995375350154e-20,8.37384669468617e-20,35.5715466559041
"ZNF828",0.520022448979592,6.99315612244898,10.4211175871273,1.59483899311532e-20,8.61402252603918e-20,35.5431787795767
"LOC221710",0.569783673469389,7.5773612244898,10.4161779102258,1.64908050551355e-20,8.9028519477676e-20,35.5099445955613
"MAP2",-0.978855102040816,3.20085510204082,-10.4161669395986,1.64920299396823e-20,8.9028519477676e-20,35.5098707901218
"ANAPC5",0.33269489795919,8.58866887755102,10.4152477533529,1.65949808308786e-20,8.95601430455256e-20,35.50368699814
"SEC61G",0.445287755102038,11.0158112244898,10.4121189002281,1.69502415561889e-20,9.14527845664241e-20,35.4826389258775
"AMT",-1.36266122448979,5.55145204081633,-10.4089935010034,1.7312672946e-20,9.338308484847e-20,35.4616159004601
"ITFG1",-0.603756122448982,7.88665867346939,-10.406495836611,1.7607851531627e-20,9.4949687680507e-20,35.4448166423824
"SLC20A1",-1.13098775510204,8.87530204081633,-10.4049207254718,1.77965732542861e-20,9.59415371375437e-20,35.434223061349
"OLR1",1.70468367346939,3.09960612244898,10.4044869946089,1.78488935493105e-20,9.61977090323748e-20,35.4313060383079
"RNF185",-0.392251020408168,5.18480306122449,-10.4033412004999,1.79878471520875e-20,9.69205330817023e-20,35.4236002578021
"EPHA4",-1.55882653061224,4.94793469387755,-10.400483909435,1.83390707340035e-20,9.87863952713879e-20,35.404385253681
"SSR4",0.576971428571431,11.127137755102,10.3983731882319,1.86029039820038e-20,1.00180638567603e-19,35.3901918354743
"LOC643634 /// TPM4",0.624894897959187,9.78273010204082,10.3979988297849,1.86500907671312e-20,1.00407758220355e-19,35.3876745712123
"PTGIS",-2.05262040816326,5.01886530612245,-10.3940653575219,1.91531589595972e-20,1.03088456055242e-19,35.3612266634361
"RPL18A",0.438258163265306,12.0449403061224,10.3925384255505,1.93520666884632e-20,1.04131064187479e-19,35.3509606457645
"CYB5D2",-0.688316326530616,5.23010408163265,-10.3924615472456,1.93621355674103e-20,1.04157266869476e-19,35.3504437815744
"RND3",-0.62623673469388,8.84200918367347,-10.3921185472543,1.94071224630241e-20,1.04371244107855e-19,35.3481377554597
"MYL12A",-0.337108163265299,11.7127275510204,-10.3892851842478,1.97827428791476e-20,1.06362771899615e-19,35.329089589798
"AOX1",-0.904889795918364,3.80478775510204,-10.3884522243276,1.98945399556677e-20,1.06935153992995e-19,35.3234900426771
"PDE4C",-0.584398979591837,2.86899846938776,-10.3850494561125,2.03578224911552e-20,1.09395991943485e-19,35.3006163878961
"EIF1AX",0.773655102040818,8.14646734693878,10.3844476511394,2.04408687112919e-20,1.09812797772408e-19,35.2965712368355
"KCNK6",-0.726575510204082,6.62122346938775,-10.3819435638897,2.07900595790421e-20,1.11658783792748e-19,35.2797402482322
"PROCR",1.27220612244898,5.9201,10.3816377437318,2.0833110823812e-20,1.11860013168969e-19,35.277684787151
"PDE7A",0.803506122448978,6.32117142857143,10.374463334487,2.18689479493762e-20,1.17390309289886e-19,35.2294695918579
"ECHS1",-0.562031632653065,9.02591275510204,-10.3740447121578,2.19309481814965e-20,1.17691584495022e-19,35.2266565637383
"HRK",-0.37077448979592,2.74458724489796,-10.3716232953655,2.22930239036423e-20,1.19602610568202e-19,35.210385948774
"SPNS1",0.542575510204082,5.93348775510204,10.3690812430943,2.26795463834949e-20,1.21643735662799e-19,35.1933059160785
"ABCB1",-1.89500918367347,6.60267295918367,-10.3667572186256,2.30387552919867e-20,1.23537308555774e-19,35.1776918761986
"KCTD4",-0.872569387755105,2.71589489795918,-10.3654752636347,2.32393178219114e-20,1.24579409667207e-19,35.1690794524878
"KNTC1",0.689072448979594,5.4249056122449,10.3651838582293,2.32851503996088e-20,1.24791711598545e-19,35.1671217773754
"CCDC19",0.392696938775511,2.22085255102041,10.3619896557119,2.37934791538155e-20,1.27481884966137e-19,35.1456640266648
"FAM50A",0.540609183673473,8.0418943877551,10.3577968770786,2.44775355772863e-20,1.31111890433095e-19,35.1175010496059
"C18orf25",-0.475232653061223,7.48391326530612,-10.3559660787679,2.47823434015342e-20,1.32709084566409e-19,35.1052045841776
"PFKFB3",0.76766326530612,6.80792959183673,10.3554102960852,2.48756210119832e-20,1.33172986566825e-19,35.1014718231027
"PUF60",0.570303061224489,9.11419744897959,10.3539349228457,2.51249342669555e-20,1.34471762802543e-19,35.0915631695289
"ROR1",-1.11265510204082,4.77940408163265,-10.3537941546319,2.51488513953396e-20,1.3455935900931e-19,35.0906177872821
"SNRPA1",0.570875510204084,8.30878265306122,10.3537595481263,2.51547346623005e-20,1.3455935900931e-19,35.0903853747636
"C20orf72",0.655954081632657,7.82871989795918,10.3526621362529,2.53420124930503e-20,1.3552496964049e-19,35.0830154257132
"PIK3R2",0.415631632653064,4.08468520408163,10.3509081725812,2.56442213707531e-20,1.37101932495853e-19,35.071236709885
"KRIT1",0.661654081632652,5.44750765306122,10.3508714973702,2.56505786948763e-20,1.37101932495853e-19,35.0709904243021
"CYSLTR1",-0.896513265306121,4.11544030612245,-10.3501864505116,2.57696144452449e-20,1.3770143669821e-19,35.0663901659809
"TBCE",0.473097959183675,7.16735918367347,10.3501331040353,2.57789071442841e-20,1.37714359152385e-19,35.0660319349946
"MED9",-0.461463265306122,5.4133193877551,-10.3499265971286,2.58149111313095e-20,1.37869931936423e-19,35.0646452098299
"POLR3G",0.696996938775508,2.56676887755102,10.3496252996148,2.58675315014839e-20,1.38114141409709e-19,35.0626219658949
"FAM54B",-0.590248979591838,5.08619285714286,-10.3491342157381,2.59535263473792e-20,1.38536369122581e-19,35.0593243238537
"LOC100293124 /// PNPLA2",-0.480076530612242,3.36173316326531,-10.3487807931338,2.60155911571275e-20,1.38830670658161e-19,35.0569511094561
"PCGF6",0.51834591836735,3.78905765306122,10.3436743452234,2.692901381612e-20,1.43666826572126e-19,35.0226642256567
"ACTR1A",-0.481651020408162,6.59146632653061,-10.3428200463713,2.70849166471045e-20,1.44460099891226e-19,35.0169285804183
"IGH@ /// IGHA1 /// IGHA2 /// LOC100126583",-3.07875408163265,9.79366785714286,-10.3411989514227,2.73832294565644e-20,1.46012306548671e-19,35.0060451532455
"RASD2",-0.734359183673471,3.72513163265306,-10.3402552070261,2.75584014722393e-20,1.46907252978544e-19,34.9997094355819
"MTMR11",-1.17204897959184,7.85897040816327,-10.3401366676559,2.75804827725723e-20,1.46985850327997e-19,34.99891364737
"DUSP18",0.674563265306126,6.29838775510204,10.3393848337372,2.77209439566351e-20,1.47695125075338e-19,34.9938664366326
"CTNND2",-0.369344897959185,2.62551836734694,-10.3379174917925,2.79971352525535e-20,1.49126990298964e-19,34.9840161883253
"TMEM158",1.26367653061225,6.69471275510204,10.3352338054566,2.85093832611701e-20,1.5181511825386e-19,34.9660016971112
"LGALS9 /// LGALS9B /// LGALS9C",-1.12674081632653,5.24760102040816,-10.3349855471322,2.85572386276394e-20,1.52029540639782e-19,34.9643353097119
"GPR108",-0.556496938775508,6.47710357142857,-10.3322844825071,2.90831069904466e-20,1.54787960239005e-19,34.9462056807961
"CAPN9",-1.33149489795918,3.9897637755102,-10.3320124061668,2.91366091007408e-20,1.55031524598975e-19,34.9443795732607
"EIF2S1",0.662832653061221,7.55670510204082,10.3316120955569,2.92155059541298e-20,1.55410045347606e-19,34.9416928154748
"ZNF200",0.572504081632653,5.57893469387755,10.3300914444383,2.95171539548861e-20,1.56972961289683e-19,34.9314869668066
"MON1A",0.573969387755104,4.26858775510204,10.3296429259549,2.96067164880024e-20,1.57407471179446e-19,34.9284768198057
"VAPB",0.554170408163274,8.13903316326531,10.3230571628607,3.09533935944033e-20,1.64523569614402e-19,34.8842821482364
"PSMD7",0.433155102040818,8.83769795918367,10.3218324978469,3.12104623643867e-20,1.6584593966731e-19,34.8760647808363
"RYK",0.441371428571431,8.31970306122449,10.3217806637435,3.1221389613719e-20,1.6586001011181e-19,34.8757169860533
"TMEM8B",0.827707142857141,5.36695051020408,10.3213290935927,3.13167473481979e-20,1.66322481343173e-19,34.8726870771183
"SEC63",0.413397959183678,8.67753571428571,10.3151021795357,3.2661644506128e-20,1.73419221943086e-19,34.8309102228415
"DPH5",0.824520408163267,5.41757448979592,10.3130100470925,3.31262947602073e-20,1.75839709308753e-19,34.8168756144013
"ZC3H18",0.417414285714284,5.98787551020408,10.3113513659893,3.3499352155218e-20,1.77772853437214e-19,34.805749316963
"TMEM79",0.485156122448976,3.43728418367347,10.3072433781306,3.44414012532522e-20,1.826784407337e-19,34.7781955505554
"SCRIB",0.625002040816327,8.31902346938775,10.3072408276952,3.44419942420598e-20,1.826784407337e-19,34.7781784448687
"JAG2",0.702530612244898,4.93967448979592,10.3068295791263,3.45377446950809e-20,1.83137808225663e-19,34.7754202306462
"RPS11",0.20287040816326,12.8696831632653,10.304272433915,3.51390994097479e-20,1.86277210498936e-19,34.7582703758225
"GPI",0.539800000000001,9.29144285714286,10.3032657516533,3.53786879306423e-20,1.87497686591153e-19,34.7515192654761
"SNX15",-0.413634693877551,6.98596632653061,-10.3026589054773,3.5523901484557e-20,1.88217487024631e-19,34.7474496692384
"SH3GL1",0.55999897959184,6.55516989795918,10.3024520162512,3.55735440292609e-20,1.88430673595501e-19,34.7460622570983
"RUNDC1",-0.539336734693882,6.91787448979592,-10.3022684341311,3.56176519452899e-20,1.88614438651862e-19,34.7448311507966
"UBE2N",0.496705102040822,9.45646581632653,10.30043038681,3.60622798000675e-20,1.90918512482757e-19,34.7325055182848
"HGD",-1.51117142857143,5.6889306122449,-10.298057249846,3.66445327048527e-20,1.93949781684627e-19,34.7165926315309
"ACP2",-0.578921428571425,6.7691362244898,-10.2969422197399,3.6921330903022e-20,1.95363185943011e-19,34.7091162593464
"NEUROD1",-1.35020612244898,3.73850510204082,-10.2962870420717,3.70849442806501e-20,1.96177102924284e-19,34.7047233492881
"FBLN2",-1.63938673469388,6.42958214285714,-10.2929815742258,3.79214747374331e-20,2.0054934092265e-19,34.6825617384531
"RGNEF",0.818980612244896,5.00763214285714,10.2927945262466,3.79693697200841e-20,2.00749639377789e-19,34.6813077328026
"RPL10A",0.250441836734691,11.9750066326531,10.2878059097853,3.9269210989498e-20,2.07567309697259e-19,34.6478655915798
"NRIP1",-0.547261224489798,8.70777346938775,-10.287079776596,3.94620725602986e-20,2.08483005491469e-19,34.6429982220188
"MKRN1",-0.575378571428569,10.2798719387755,-10.2870753038024,3.94632634564794e-20,2.08483005491469e-19,34.6429682405919
"ASPSCR1",0.814503061224491,5.104125,10.2866579857575,3.95745333814251e-20,2.09015720334851e-19,34.6401709476606
"TRMT61A",0.638555102040815,3.77309285714286,10.285280134094,3.99441349817874e-20,2.10912191905679e-19,34.63093541496
"CHFR",-0.858438775510205,6.86631326530612,-10.2820371221015,4.08276805663922e-20,2.15520665292895e-19,34.6091994493508
"MMP27",-0.304825510204082,2.49666173469388,-10.2816550300463,4.09330534407591e-20,2.1601998408291e-19,34.6066386500346
"SKP2",0.775281632653062,3.11519897959184,10.2807510291698,4.11834373961579e-20,2.17284119398797e-19,34.6005801058535
"COL17A1",-1.93396020408164,7.82972602040816,-10.2790532176527,4.16578153215789e-20,2.19729071705421e-19,34.5892019339749
"MDFI",0.722623469387756,3.24850357142857,10.2771412777819,4.2198539421889e-20,2.2252259548268e-19,34.5763894168321
"ZBTB7A",-0.434112244897964,5.24224081632653,-10.2761213995483,4.24898286323322e-20,2.23995798148297e-19,34.5695551798294
"SNORA10",0.785774489795917,3.69875357142857,10.2760849501732,4.25002759827123e-20,2.23995798148297e-19,34.5693109351425
"OMD",-1.64415102040816,3.7915306122449,-10.2759093431749,4.25506454358372e-20,2.24202283013184e-19,34.5681342086875
"PSMA3",0.503112244897958,9.2057887755102,10.2751797868391,4.27605418294186e-20,2.25248996704902e-19,34.5632455827171
"NDUFS4",-0.543274489795916,9.17488112244898,-10.2747370645647,4.28884172763768e-20,2.25863213274884e-19,34.5602790308916
"TRAPPC10",-0.675574489795915,7.20639540816327,-10.2726061837212,4.35092467440724e-20,2.29072467811827e-19,34.5460011598076
"TNFSF11",1.60015102040816,4.56418469387755,10.2714416630745,4.38523020949684e-20,2.30817963181425e-19,34.5381987162886
"CXorf26",0.468514285714289,8.55650612244898,10.2711306291372,4.39443843236375e-20,2.31241883676236e-19,34.5361147922803
"SLC19A2",0.85300408163265,5.78369693877551,10.2688726322345,4.46186673271027e-20,2.34728404034624e-19,34.5209868042696
"EDAR",1.55719693877551,3.83258316326531,10.268757995544,4.46531736420341e-20,2.34848261373292e-19,34.5202187950429
"MUC12",-2.3703775510204,8.10400714285714,-10.2677037496415,4.4971756488465e-20,2.36461731688561e-19,34.5131559884979
"AADAT",0.893432653061227,3.40848163265306,10.2646426128528,4.59096884194517e-20,2.41330041486979e-19,34.4926494656308
"C9orf24",-1.04201428571428,4.5878306122449,-10.2623512422918,4.66244900137871e-20,2.45023192142234e-19,34.4773007992839
"FRYL",-0.868037755102046,8.57133520408163,-10.2617178251933,4.68240349215219e-20,2.46007314865683e-19,34.4730580582932
"CYLD",-0.718294897959184,6.57179846938775,-10.2584936880408,4.78529911430251e-20,2.51347396845365e-19,34.4514634305502
"PSMC3IP",0.60638469387755,5.25190255102041,10.2580269035361,4.80038159251794e-20,2.52073510990595e-19,34.4483371700255
"GGA1",-0.473780612244892,6.4253556122449,-10.2546458643437,4.91105038750936e-20,2.57817275715343e-19,34.4256941452004
"EMG1",0.564851020408165,8.95039387755102,10.2545482453695,4.91428312969097e-20,2.57919397267747e-19,34.4250404183578
"MAPKAPK5",0.478708163265308,6.73523163265306,10.2537844007342,4.93965182402222e-20,2.59182936067672e-19,34.4199252301223
"C13orf29",0.33758775510204,2.39241734693878,10.2527556873531,4.97402351376746e-20,2.60918075546749e-19,34.4130364940128
"MAD1L1",0.673512244897964,4.92413775510204,10.2524743833943,4.98346392953925e-20,2.61344850524764e-19,34.4111527900589
"NOD2",1.03702857142857,3.66231224489796,10.2487343947025,5.11068479945373e-20,2.67946476282273e-19,34.3861100737347
"EGLN3",-1.54609693877551,7.06131785714286,-10.2472839058247,5.16089107917569e-20,2.70507930374481e-19,34.3763984375955
"C3orf21",0.600453061224489,5.27103775510204,10.2465043151554,5.18807795219176e-20,2.71861798630023e-19,34.3711789198293
"SNORD17",0.893448979591837,3.05529591836735,10.2448897681749,5.24483687205529e-20,2.74764165946349e-19,34.3603695811016
"C1orf226",-0.629955102040818,6.07722755102041,-10.2433742893682,5.29867556722705e-20,2.77512072256887e-19,34.3502239683103
"ZNF184",0.527093877551024,5.86712551020408,10.2404940323357,5.40252077121342e-20,2.82876891295657e-19,34.3309428810932
"VAC14",0.469447959183677,5.83649846938776,10.2385674126417,5.47311217242034e-20,2.86498186961319e-19,34.3180465709673
"ZNF526",0.467960204081631,3.29043316326531,10.2381916083768,5.48698833596255e-20,2.87149522816974e-19,34.3155311167657
"C12orf62",-0.383217346938777,9.28950357142857,-10.235877494892,5.57320988912904e-20,2.91585567273236e-19,34.3000421622205
"HCFC2",-0.82797244897959,5.3595637755102,-10.2357018554262,5.57980886362656e-20,2.91854597819924e-19,34.2988666055232
"SERINC2",-1.25434897959184,8.87720714285714,-10.2326704333083,5.69493675452189e-20,2.97798663543036e-19,34.278578229322
"TUBGCP4",0.691321428571431,4.68076071428571,10.2323293249955,5.70803859401421e-20,2.98405890276322e-19,34.2762954101764
"SLC25A29",0.62825102040816,4.4139806122449,10.2317801602483,5.72919489346197e-20,2.99433762850831e-19,34.2726202512011
"FOXRED2",0.871930612244896,6.32255714285714,10.2316910298001,5.73263595748625e-20,2.99535462014403e-19,34.2720237717789
"SERF1A /// SERF1B",-0.630159183673472,5.78686224489796,-10.2313754763177,5.74483509815246e-20,3.00094606313659e-19,34.2699120351636
"TJP1",-0.507209183673467,8.83112193877551,-10.2313323649078,5.74650376981797e-20,3.00103519345056e-19,34.2696235279397
"MST4",0.650348979591836,7.85370816326531,10.2304217257526,5.78186399439486e-20,3.01871465727683e-19,34.2635294970462
"PSMB3",0.479004081632654,10.0651397959184,10.228581746807,5.85397315172092e-20,3.05556654894281e-19,34.2512167917061
"LRRK2",-1.16792142857143,3.500775,-10.2274672544342,5.89808512624741e-20,3.07778951117776e-19,34.2437591980974
"SGSM2",-0.654510204081634,4.89444489795918,-10.2254949777954,5.97696122974616e-20,3.1181370915496e-19,34.2305623700219
"MMP10",1.88181020408163,3.13417959183673,10.2249070530848,6.0006763535937e-20,3.12969407423959e-19,34.2266286183374
"NUDT16",-0.541260204081634,6.00202397959184,-10.2237214864669,6.0487839339709e-20,3.15396378316603e-19,34.2186963069467
"PFKM",0.85994591836735,6.73822806122449,10.2230075116998,6.07794048903932e-20,3.16834196765352e-19,34.2139194261573
"STARD5",-0.955352040816322,5.07502602040816,-10.2173508663865,6.31394238826165e-20,3.29051009011565e-19,34.1760769665237
"MYOCD",-1.73881224489796,4.90228775510204,-10.2172854395492,6.31672478463336e-20,3.29110396906528e-19,34.1756393040011
"SF3B4",0.385363265306122,3.53415714285714,10.2166841993535,6.34235086108429e-20,3.30359632865579e-19,34.1716174423429
"PCBP2",0.259195918367347,11.7728295918367,10.2162159310209,6.36238109863891e-20,3.31316819727146e-19,34.1684851160825
"NRG4",-0.460948979591834,3.10671326530612,-10.2157943608762,6.38046769319201e-20,3.3217232145976e-19,34.1656651992973
"JUND",-0.63082857142857,5.4886806122449,-10.2154899408571,6.39356003049139e-20,3.32767441129732e-19,34.1636289312
"CASC5",1.09888571428572,7.52410510204082,10.2131695099007,6.4942390024985e-20,3.37919714122214e-19,34.1481081560186
"TNFRSF13B",-0.544982653061222,3.74066989795918,-10.2109805775039,6.59065906373531e-20,3.42847761682185e-19,34.1334679260431
"HDAC8",0.706336734693878,4.49682040816327,10.2099946823035,6.63455101020872e-20,3.45041434027807e-19,34.1268742785733
"PPP1R14D",-1.27039387755103,8.89502857142857,-10.2099051295798,6.63855227936585e-20,3.45159921652053e-19,34.1262753613579
"TMBIM1",-0.891421428571427,10.2208790816327,-10.2067566743029,6.78076495973722e-20,3.52462543950222e-19,34.1052199118218
"CACNA2D4",-0.888997959183672,5.27465918367347,-10.1982627223737,7.17974187649499e-20,3.73104459174641e-19,34.0484260843965
"DEFB1",-2.17651938775511,6.11699540816327,-10.1970205592234,7.24001576159109e-20,3.76139096867101e-19,34.0401217159776
"NIPSNAP1",0.632015306122453,7.09427806122449,10.1958381538256,7.29785801017007e-20,3.79045863411296e-19,34.0322171402052
"C5orf41",-0.753567346938771,7.14243571428571,-10.1954749550086,7.31571759369834e-20,3.79874988477343e-19,34.0297891523478
"INO80C",-0.596504081632652,7.2313112244898,-10.1945589344344,7.36095463392178e-20,3.82124913659899e-19,34.0236656629569
"PMP2",-0.565491836734695,2.32902346938776,-10.1944182883033,7.36792496941802e-20,3.82387670757386e-19,34.0227254750991
"TRIM34 /// TRIM6-TRIM34",-0.613318367346937,6.07835510204082,-10.1928874765697,7.44421744613673e-20,3.86247107222111e-19,34.0124925988309
"GBA /// GBAP1",-0.622429591836729,7.03094642857143,-10.1895377178999,7.61391753109785e-20,3.94949792595762e-19,33.990102418594
"LANCL3",-0.383026530612245,2.81723979591837,-10.1889754511746,7.64277736861714e-20,3.96344185931937e-19,33.9863443830069
"SLC18A2",-0.38515612244898,3.28723928571429,-10.187151098172,7.73716933703807e-20,4.01135386461914e-19,33.9741513493179
"TNFAIP1",0.409805102040823,7.03179744897959,10.1854554764653,7.82594126685429e-20,4.05632810863886e-19,33.9628192901323
"APCDD1",1.93329183673469,7.0762887755102,10.1853375610913,7.83215214569984e-20,4.05849725646159e-19,33.9620312679775
"APOBEC3B",-1.54059081632653,7.62905255102041,-10.1845726095937,7.87256330513611e-20,4.07838274351672e-19,33.9569192059739
"TMOD1",-1.04290612244898,3.55192040816327,-10.1816910482195,8.02666449847945e-20,4.15713986292758e-19,33.9376632006481
"UCHL5",0.658203061224484,6.97486683673469,10.1814263813562,8.04096817021187e-20,4.16347157802674e-19,33.9358946509412
"RAB7L1",0.96365714285714,6.21012755102041,10.1810903038177,8.05916774754982e-20,4.17074656008056e-19,33.9336489431367
"SETD5",0.45871224489796,6.16820204081633,10.1810900350923,8.05918231621418e-20,4.17074656008056e-19,33.9336471474923
"RCSD1",-0.941373469387755,4.31995204081633,-10.1809066028078,8.06913302361448e-20,4.17481771337988e-19,33.932421442021
"STX10",0.412218367346942,7.58330306122449,10.1804581749248,8.09351056962897e-20,4.18634901217085e-19,33.9294250487421
"PDZD8",0.813496938775517,5.98191581632653,10.1779131409444,8.23325998273873e-20,4.25753477630885e-19,33.9124199112512
"FOXP1",-0.668033673469388,9.83174132653061,-10.1770795052361,8.27955583100036e-20,4.28037011515949e-19,33.9068500972874
"PTCD2",0.49687551020408,2.76086326530612,10.1756937654793,8.35708697086426e-20,4.31933754611258e-19,33.8975917924135
"TBC1D4",0.874196938775511,6.75536683673469,10.1755958934527,8.36259009323505e-20,4.3210669934944e-19,33.8969379115422
"HSF1",0.63233367346939,5.80667602040816,10.1751408831522,8.38822171173225e-20,4.3331935418033e-19,33.8938980231016
"RFX6",-0.940321428571427,2.83333826530612,-10.1732572825875,8.49516345659944e-20,4.38730625228297e-19,33.8813142797161
"THSD1 /// THSD1P1",0.980749999999999,4.20595867346939,10.171560263885,8.59267397514838e-20,4.43652159134401e-19,33.8699776459919
"KCTD20",0.924195918367346,6.32869387755102,10.169421870565,8.71713429726193e-20,4.49962255545087e-19,33.8556933175905
"ADAM17",0.460608163265302,6.65203163265306,10.1689974977166,8.74204659274349e-20,4.5113194073269e-19,33.852858644727
"PPID",0.662128571428571,6.93661632653061,10.1680965836458,8.79516890911209e-20,4.5375642224116e-19,33.8468409522121
"IRF2",-0.392461224489791,8.66273673469388,-10.1641102544481,9.03410661326286e-20,4.65963588525991e-19,33.8202160785512
"BUD31",0.452086734693879,8.59682704081633,10.1637898802017,9.05358789764141e-20,4.66848201681983e-19,33.8180764244356
"SEL1L",-0.503706122448977,9.40056734693878,-10.1634309495792,9.07546340212608e-20,4.67855785730293e-19,33.8156792921419
"KIAA1377",-1.06725510204082,5.78127346938775,-10.1612337676008,9.21052544186863e-20,4.74696311234768e-19,33.8010058962487
"SMUG1",0.53202653061224,6.02217959183673,10.1599003192216,9.29346722998423e-20,4.78847811260993e-19,33.7921012333651
"SLC13A2",-1.97671224489796,5.36565612244898,-10.1561657273433,9.52974177186343e-20,4.90895646479147e-19,33.7671638489823
"HOXB8",1.79702551020408,5.8214556122449,10.1560878804027,9.53472998918811e-20,4.91026339006184e-19,33.7666440635958
"TNRC6B",-0.543884693877553,7.15528214285714,-10.1555199111474,9.571202658245e-20,4.92777956444672e-19,33.7628517602749
"CCDC41",0.606602040816329,4.04218163265306,10.1540257833843,9.66781420568489e-20,4.9762415720063e-19,33.752875855067
"EFNA4",0.807156122448981,6.91629234693878,10.1534613633873,9.70456222538577e-20,4.99387349245192e-19,33.7491074868843
"IGH@ /// IGHA2 /// LOC100126583",-3.00785408163265,10.149812755102,-10.1484643419944,1.0036032731456e-19,5.16311873932353e-19,33.7157475472059
"RBM26",0.728672448979586,5.73523112244898,10.1471934928195,1.01221156339101e-19,5.20606784323803e-19,33.7072642155157
"LINS1",-0.592216326530608,5.04989897959184,-10.1470118687891,1.013447810914e-19,5.21108829467152e-19,33.7060518429659
"DNAJB14",-0.682799999999999,8.06537653061224,-10.1430141155799,1.04104301017701e-19,5.35160755013498e-19,33.6793678401244
"IWS1",0.348090816326531,6.49004234693878,10.1429210691307,1.04169411057999e-19,5.35358084075142e-19,33.6787468172637
"ZNF469",1.09616734693877,3.62554795918367,10.1421630261002,1.04701371046971e-19,5.37953979529104e-19,33.673687452677
"DIP2A",-0.68786836734694,7.33636683673469,-10.1407835826006,1.05676350453283e-19,5.42824186828362e-19,33.6644810110987
"CD2AP",-0.696091836734693,9.4101,-10.1396801093165,1.06462780060094e-19,5.467236280297e-19,33.6571166823441
"C14orf159",-0.973849999999999,5.6126443877551,-10.1373023190262,1.08177259701475e-19,5.55385710814879e-19,33.6412487006995
"ADAMTS6",0.816779591836734,3.14881632653061,10.1366446357778,1.08656309559875e-19,5.5770224171483e-19,33.6368599119573
"RPUSD3",0.694236734693873,4.11746428571429,10.1353008980735,1.0964165093261e-19,5.62615572011519e-19,33.6278932861952
"TFPT",0.629980612244896,6.12422704081633,10.1308453726747,1.1297291389717e-19,5.79561173905765e-19,33.5981646672238
"AAAS",0.517005102040818,4.76792193877551,10.1304398443782,1.13281073161834e-19,5.80993276664368e-19,33.5954590616566
"GZMA",-1.60780204081632,6.55516734693878,-10.1281818872515,1.15012251510012e-19,5.89721124776061e-19,33.5803950309013
"SGTA",0.39311020408163,6.93463673469388,10.1252231419838,1.17320657534097e-19,6.0140346273812e-19,33.5606572576994
"RBM39",0.481377551020412,10.4824183673469,10.1220537375083,1.19844612975144e-19,6.14184479849338e-19,33.5395161774543
"C15orf42",0.801436734693875,4.54427959183673,10.1210080008645,1.20689189919966e-19,6.18354614237001e-19,33.5325411879467
"AADACL2",-0.411365306122451,2.24824285714286,-10.1208995704461,1.20777100846486e-19,6.18646806764935e-19,33.5318179776194
"PLEKHA6",-0.913502040816328,5.71507755102041,-10.1199364283885,1.21560780487885e-19,6.2250181889412e-19,33.5253941091627
"SH3RF1",-0.620262244897959,7.89127908163265,-10.1194244660015,1.21979407565067e-19,6.24485937068997e-19,33.5219795515755
"ZFAND6",-0.538216326530609,7.51155204081633,-10.1183063845799,1.22898649761597e-19,6.29031336401141e-19,33.514522642149
